,AAPL,MSFT,NVDA
30/11/2023,189.0239716,376.0975952,46.75262833
01/12/2023,190.3076782,371.7302246,46.74762726
04/12/2023,188.506485,366.4001465,45.49309921
05/12/2023,192.4770508,369.7550049,46.55280304
06/12/2023,191.3824158,366.0626221,45.49010086
07/12/2023,193.3229065,368.1966553,46.58279037
08/12/2023,194.7558899,371.4523315,47.49253464
11/12/2023,192.238205,368.5440369,46.61378479
12/12/2023,193.7607727,371.6012268,47.64348984
13/12/2023,196.9949341,371.5912476,48.07437134
14/12/2023,197.1441803,363.2139282,48.33629608
15/12/2023,196.6068115,367.978302,48.87614441
18/12/2023,194.9350128,369.8840027,50.06280518
19/12/2023,195.9798889,370.489563,49.58993912
20/12/2023,193.880188,367.8691101,48.0973587
21/12/2023,193.7308807,370.7674561,48.97611618
22/12/2023,192.6561737,371.7997131,48.81616211
26/12/2023,192.1088562,371.8791199,49.26502991
27/12/2023,192.2083588,371.2935181,49.40298843
28/12/2023,192.6362762,372.4945068,49.50796509
29/12/2023,191.5914001,373.2488708,49.50796509
02/01/2024,184.7349701,368.1172485,48.15434647
03/01/2024,183.3517456,367.8492737,47.55551529
04/01/2024,181.0231781,365.2089844,47.98439789
05/01/2024,180.2967072,365.0204163,49.08308029
08/01/2024,184.655365,371.908905,52.23818588
09/01/2024,184.2374115,373.0007629,53.12493896
10/01/2024,185.2822876,379.928894,54.33459091
11/01/2024,184.6852264,381.775116,54.80646133
12/01/2024,185.0136108,385.5866089,54.69448853
16/01/2024,182.7347717,387.37323,56.3660202
17/01/2024,181.7893829,386.5791626,56.03711319
18/01/2024,187.7104187,390.9465332,57.0908165
19/01/2024,190.6261139,395.7109375,59.47414017
22/01/2024,192.9447479,393.5669556,59.63709259
23/01/2024,194.2284698,395.9391785,59.85603333
24/01/2024,193.5517731,399.572052,61.34460831
25/01/2024,193.2233887,401.8649292,61.59953308
26/01/2024,191.4819183,400.9318848,61.01370239
29/01/2024,190.7952881,406.678894,62.44729233
30/01/2024,187.1232605,405.557251,62.7562027
31/01/2024,183.5010223,394.6289978,61.50956345
01/02/2024,185.9490509,400.78302,63.0091362
02/02/2024,184.9439545,408.1677856,66.14125061
05/02/2024,186.7650299,402.6391296,69.31235504
06/02/2024,188.3771515,402.4802551,68.20366669
07/02/2024,188.4866028,410.9767456,70.07912445
08/02/2024,187.4019318,411.0362854,69.62125397
09/02/2024,188.1691437,417.4284973,72.11256409
12/02/2024,186.4752655,412.1777954,72.2275238
13/02/2024,184.3728638,403.3041382,72.1075592
14/02/2024,183.4860687,407.20224,73.87906647
15/02/2024,183.1971283,404.2886047,72.63739777
16/02/2024,181.6526947,401.8025818,72.59241486
20/02/2024,180.9054108,400.5396729,69.43231201
21/02/2024,181.6626892,399.9330444,67.45288086
22/02/2024,183.7052612,409.3501587,78.51574707
23/02/2024,181.861969,408.0474854,78.79465485
26/02/2024,180.5068665,405.2631531,79.06958771
27/02/2024,181.9715576,405.2034607,78.67868805
28/02/2024,180.7659149,405.4421082,77.64099121
29/02/2024,180.0983276,411.329071,79.08957672
01/03/2024,179.0122681,413.1786499,82.25567627
04/03/2024,174.4687042,412.6018982,85.21283722
05/03/2024,169.5066528,400.4004211,85.94366455
06/03/2024,168.5102692,399.8435364,88.67901611
07/03/2024,168.3907013,406.8542175,92.64707947
08/03/2024,170.1144562,403.9505005,87.50730133
11/03/2024,172.127182,402.2599792,85.75370789
12/03/2024,172.6054382,412.9598694,91.89126587
13/03/2024,170.513031,412.7809143,90.86650085
14/03/2024,172.3762817,422.8443604,87.92319489
15/03/2024,171.9976501,414.0935364,87.81622314
18/03/2024,173.0936737,414.9884949,88.4340744
19/03/2024,175.4451904,419.0556335,89.37686157
20/03/2024,178.0258331,422.8543091,90.35062408
21/03/2024,170.7521362,426.9711609,91.41336823
22/03/2024,171.6588593,426.3446655,94.26670074
25/03/2024,170.2340393,420.4975281,94.97952271
26/03/2024,169.0981445,419.2942505,92.53910065
27/03/2024,172.6851501,419.0755005,90.22865295
28/03/2024,170.8617401,418.3694763,90.33462524
01/04/2024,169.4169922,422.197998,90.3416214
02/04/2024,168.2312622,419.0854797,89.43083954
03/04/2024,169.0383606,418.1010132,88.94295502
04/04/2024,168.2113647,415.5453491,85.88467407
05/04/2024,168.9686127,423.1426697,87.98718262
08/04/2024,167.8426819,422.217865,87.11238861
09/04/2024,169.0582733,423.898407,85.33380127
10/04/2024,167.1750793,420.8952942,87.01840973
11/04/2024,174.4089203,425.5392151,90.59456635
12/04/2024,175.9134827,419.5429077,88.16513824
15/04/2024,172.0673828,411.329071,85.98065186
16/04/2024,168.7693329,412.2637939,87.39432526
17/04/2024,167.3943024,409.539093,84.01512146
18/04/2024,166.4377441,402.0113831,84.65097046
19/04/2024,164.4051208,396.8901672,76.18197632
22/04/2024,165.2420807,398.7198792,79.49919128
23/04/2024,166.2982483,405.2929688,82.40350342
24/04/2024,168.4106293,406.7746277,79.65814972
25/04/2024,169.2774963,396.8106079,82.6124649
26/04/2024,168.689621,404.0499573,87.71424866
29/04/2024,172.8744659,400.0026855,87.7362442
30/04/2024,169.7158966,387.1548462,86.38156128
01/05/2024,168.689621,392.7335205,83.02135468
02/05/2024,172.4061737,395.6173096,85.79669952
03/05/2024,182.7188416,404.388031,88.76799774
06/05/2024,181.0548706,411.2296143,92.11820221
07/05/2024,181.7423859,407.0530701,90.53257751
08/05/2024,182.0811615,408.2463684,90.39061737
09/05/2024,183.9045715,410.0164185,88.72601318
10/05/2024,182.6374207,412.4228821,89.85673523
13/05/2024,185.8601532,411.4085999,90.37762451
14/05/2024,187.0075531,414.2327271,91.33439636
15/05/2024,189.2924042,421.4751282,94.60760498
16/05/2024,189.4121246,419.3930969,94.33667755
17/05/2024,189.4420624,418.6160278,92.4571228
20/05/2024,190.6094208,423.726593,94.75757599
21/05/2024,191.9164734,427.4125671,95.36344147
22/05/2024,190.4697418,428.8869324,94.92754364
23/05/2024,186.4588013,425.3802795,103.7744522
24/05/2024,189.5518036,428.5283203,106.4438171
28/05/2024,189.5617981,428.6876831,113.874054
29/05/2024,189.8611145,427.5420837,114.7978363
30/05/2024,190.8588562,413.0970764,110.4738617
31/05/2024,191.8166962,413.5553284,109.6070709
03/06/2024,193.5926666,411.951416,114.9727936
04/06/2024,193.9119568,414.4917603,116.409462
05/06/2024,195.4285278,422.4016418,122.4110336
06/06/2024,194.0416565,422.909668,120.9693756
07/06/2024,196.4462433,422.2422485,120.8594055
10/06/2024,192.6847229,426.2469788,121.7611923
11/06/2024,206.6831055,431.0387268,120.8913269
12/06/2024,212.5897827,439.3869629,125.1806564
13/06/2024,213.7571411,439.9049988,129.5899811
14/06/2024,212.0110779,440.8912354,131.8596497
17/06/2024,216.1816559,446.66922,130.9597778
18/06/2024,213.8070068,444.6469421,135.5590668
20/06/2024,209.2074127,444.0093689,130.7597961
21/06/2024,207.0223541,448.0738831,126.5504532
24/06/2024,207.6708679,445.9719238,118.0917587
25/06/2024,208.5987854,449.2394409,126.0705185
26/06/2024,212.7693634,450.4448547,126.3804855
27/06/2024,213.6174622,451.1322327,123.9708481
28/06/2024,210.1452789,445.2546387,123.5209198
01/07/2024,216.2614746,454.9975281,124.2808075
02/07/2024,219.7735443,457.5378418,122.6510544
03/07/2024,221.0506592,459.0221863,128.2601929
05/07/2024,225.8298492,465.786438,125.8105698
08/07/2024,227.3065338,464.4714355,128.180191
09/07/2024,228.1645813,457.796875,131.359726
10/07/2024,232.4548798,464.4814148,134.8891754
11/07/2024,227.0570984,452.9752197,127.3803329
12/07/2024,230.0203857,451.8295593,129.220047
15/07/2024,233.8716888,452.2380371,128.420166
16/07/2024,234.2907562,447.8148804,126.3404846
17/07/2024,228.3641357,441.837616,117.9717712
18/07/2024,223.6747131,438.699585,121.0712891
19/07/2024,223.8044281,435.4519348,117.9117889
22/07/2024,223.4552307,441.2598267,123.5209198
23/07/2024,224.5028534,443.1625977,122.5710678
24/07/2024,218.0474243,427.2730713,114.2323532
25/07/2024,216.9998169,416.8128967,112.2626572
26/07/2024,217.46875,423.6568298,113.0425339
29/07/2024,217.7481232,425.1113281,111.5727615
30/07/2024,218.3068542,421.3157959,103.7139816
31/07/2024,221.5794678,416.7631226,117.0019226
01/08/2024,217.8678436,415.5278015,109.1931381
02/08/2024,219.3644562,406.9404907,107.2534256
05/08/2024,208.7983398,393.6510925,100.4344864
06/08/2024,206.7629242,398.0941772,104.233902
07/08/2024,209.3471069,396.9186707,98.89472961
08/08/2024,212.8292236,401.1625061,104.9537888
09/08/2024,215.7526398,404.4798584,104.7338257
12/08/2024,217.2909393,405.2668762,109.0031586
13/08/2024,221.026825,412.4395752,116.1220627
14/08/2024,221.4763336,415.2787476,118.0617676
15/08/2024,224.4730377,420.1889343,122.8410339
16/08/2024,225.8015747,417.6340332,124.5607605
19/08/2024,225.6417542,420.6879272,129.9799194
20/08/2024,226.2610626,423.9513855,127.2303467
21/08/2024,226.1511841,423.2927246,128.4801636
22/08/2024,224.2832489,414.7198792,123.7208939
23/08/2024,226.5906982,415.9573975,129.3500214
26/08/2024,226.9303284,412.6639709,126.4404678
27/08/2024,227.7793884,413.0132751,128.2801971
28/08/2024,226.2410889,409.7797852,125.5906067
29/08/2024,229.5374603,412.2947388,117.5718384
30/08/2024,228.7483368,416.3067017,119.3515701
03/09/2024,222.525177,408.6220703,107.9833221
04/09/2024,220.6072998,408.0831604,106.1935959
05/09/2024,222.1356049,407.5741882,107.1934433
06/09/2024,220.5773315,400.8975525,102.8141174
09/09/2024,220.6672211,404.9095154,106.4535599
10/09/2024,219.868103,413.3725891,108.0833054
11/09/2024,222.4152985,422.1949158,116.8919449
12/09/2024,222.525177,426.1470032,119.1317902
13/09/2024,222.2554779,429.7298279,119.0917892
16/09/2024,216.0822754,430.4783325,116.7719498
17/09/2024,216.5517426,434.2807312,115.5820313
18/09/2024,220.447464,429.9494019,113.3621902
19/09/2024,228.6184692,437.8136597,117.8618774
20/09/2024,227.9492035,434.4004822,115.9920044
23/09/2024,226.2211151,432.6440125,116.2519913
24/09/2024,227.1201172,428.3126831,120.8616714
25/09/2024,226.1212158,431.2467957,123.5014954
26/09/2024,227.2699585,430.4483948,124.031456
27/09/2024,227.5396576,427.1649475,121.3916397
30/09/2024,232.7439423,429.4403992,121.431633
01/10/2024,225.9614105,419.8496094,116.9919357
02/10/2024,226.530777,416.2967224,118.8418121
03/10/2024,225.4219818,415.7079163,122.8415375
04/10/2024,226.5507507,415.2288513,124.9113922
07/10/2024,221.4463654,408.7218933,127.7112045
08/10/2024,225.5218811,413.8815613,132.8808441
09/10/2024,229.287735,416.6260376,132.6408539
10/10/2024,228.7882843,415.0093079,134.800705
11/10/2024,227.2999268,415.4883423,134.7907104
14/10/2024,231.0458069,418.3027344,138.0605011
15/10/2024,233.5930023,417.9035034,131.5909424
16/10/2024,231.5252686,415.2887268,135.7106476
17/10/2024,231.8948669,415.8875427,136.9205627
18/10/2024,234.7417297,417.3246765,137.9904938
21/10/2024,236.220108,417.9434204,143.7001038
22/10/2024,235.6007996,426.6560059,143.5801086
23/10/2024,230.5063934,423.7518005,139.5503845
24/10/2024,230.3166199,423.8815613,140.4003296
25/10/2024,231.1556854,427.2947083,141.5302429
28/10/2024,233.1434937,425.7378235,140.5103149
29/10/2024,233.4131927,431.0871277,141.2402649
30/10/2024,229.8471222,431.6659546,139.3303986
31/10/2024,225.6617279,405.538269,132.7508545
01/11/2024,222.6650238,409.5502319,135.3906708
04/11/2024,221.7660065,407.644043,136.0406342
05/11/2024,223.204422,410.638031,139.9003601
06/11/2024,222.475235,419.3406067,145.5999603
07/11/2024,227.2299957,424.5801392,148.869751
08/11/2024,226.9600067,421.6959229,147.6198273
11/11/2024,224.2299957,417.1749573,145.2499847
12/11/2024,224.2299957,422.1849365,148.2797699
13/11/2024,225.1199951,424.3506165,146.2599182
14/11/2024,228.2200012,426.0372314,146.7498779
15/11/2024,225,414.17099,141.9702148
18/11/2024,228.0200043,414.9294739,140.1403351
19/11/2024,228.2799988,416.9554138,146.9998627
20/11/2024,229,414.6599731,145.8799438
21/11/2024,228.5200043,412.8699951,146.6598969
22/11/2024,229.8699951,417,141.9402161
25/11/2024,232.8699951,418.7900085,136.0106354
26/11/2024,235.0599976,427.9899902,136.9105682
27/11/2024,234.9299927,422.9899902,135.3306732
29/11/2024,237.3300018,423.4599915,138.2404785
02/12/2024,239.5899963,430.980011,138.6204529
03/12/2024,242.6499939,431.2000122,140.2503357
04/12/2024,243.0099945,437.4200134,145.1300049
05/12/2024,243.0399933,442.6199951,145.0599976
06/12/2024,242.8399963,443.5700073,142.4400024
09/12/2024,246.75,446.019989,138.8099976
10/12/2024,247.7700043,443.3299866,135.0700073
11/12/2024,246.4900055,448.9899902,139.3099976
12/12/2024,247.9600067,449.5599976,137.3399963
13/12/2024,248.1300049,447.269989,134.25
16/12/2024,251.0399933,451.5899963,132
17/12/2024,253.4799957,454.4599915,130.3899994
18/12/2024,248.0500031,437.3900146,128.9100037
19/12/2024,249.7899933,437.0299988,130.6799927
20/12/2024,254.4900055,436.6000061,134.6999969
23/12/2024,255.2700043,435.25,139.6699982
24/12/2024,258.2000122,439.3299866,140.2200012
26/12/2024,259.019989,438.1099854,139.9299927
27/12/2024,255.5899963,430.5299988,137.0099945
30/12/2024,252.1999969,424.8299866,137.4900055
